Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-07-12 05:00,0.1709999999999999,82.32188849874142,64.00504822732171,14.458,7.399,16.06232991118024
2023-07-12 06:00,0.328,73.60264640957702,75.03658737815437,15.749,7.767,24.43854311257718
2023-07-12 07:00,0.487,64.38129701597833,86.1769982875042,17.299,8.307,28.91070106145561
2023-07-12 08:00,0.633,55.03118593271928,98.11021350609576,18.606,8.97,39.6220653754247
2023-07-12 09:00,0.748,45.985933856498086,111.83744247057837,19.468,9.585,105.9742639033421
2023-07-12 10:00,0.824,37.89369891866905,128.84613025632905,20.07,10.183,168.628225470239
2023-07-12 11:00,0.849,31.828764810206412,150.89312668602582,20.403,10.648,211.50805479999136
2023-07-12 12:00,0.829,29.293243108892547,177.9828466299299,20.6,10.878,207.67662235361004
2023-07-12 13:00,0.706,31.22870548443975,205.51082049622215,20.568,10.914,157.35838770112267
2023-07-12 14:00,0.616,36.89715552859133,228.34842049166187,20.632,10.882,119.31517338915394
2023-07-12 15:00,0.473,44.78703236177479,245.9600199521744,20.381,10.822,83.86226433404117
2023-07-12 16:00,0.369,53.75125962901506,260.0419327530505,19.973,10.704,56.52719054113835
2023-07-12 17:00,0.262,63.09584950341459,272.1535428640833,19.498,10.354,39.85659614986404
2023-07-12 18:00,0.126,72.36800948901585,283.3551318788616,18.675,9.931,23.258447801899006
2023-07-12 19:00,0.029,81.19469052561145,294.3658674967414,17.51,9.702,6.641606092701689
2023-07-13 05:00,0.159,82.44967014026582,64.0677404151968,14.663,6.82,23.093525810199573
2023-07-13 06:00,0.298,73.72795541709732,75.1093188229654,16.02,6.983,32.27772774851683
2023-07-13 07:00,0.455,64.50491716112734,86.25854117565564,17.375,7.118,39.01668817345645
2023-07-13 08:00,0.5840000000000001,55.15554872466143,98.19909818943938,18.552,7.482,51.75081361772392
2023-07-13 09:00,0.6880000000000001,46.11430431646752,111.92936554157392,19.495,7.949,108.39259316536409
2023-07-13 10:00,0.766,38.02945405381733,128.9274821309806,20.213,8.544,163.1685751911799
2023-07-13 11:00,0.802,31.97237951068584,150.93011513939484,20.744,9.127,203.13060974301132
2023-07-13 12:00,0.7090000000000001,29.436230875919087,177.9315972126709,20.849,9.491,183.40903761061236
2023-07-13 13:00,0.579,31.356926363562863,205.3787580562232,20.634,9.729,142.11855494979017
