Time,Irradiance,Zenith,Azimuth,Temperature,Wind Speed,Power
2023-01-14 11:00,0.034,74.008442619244,163.6603434656888,11.704,15.857,7.156221990061411
2023-01-14 12:00,0.042,72.5220729026065,178.16051616214918,11.606,14.211,7.354120267251477
2023-01-14 13:00,0.071,73.40389891573592,192.7386563032528,11.26,12.716,14.793113726685432
2023-01-14 14:00,0.075,76.56157480217671,206.82323277578263,10.322,11.662,15.380850749311103
2023-01-14 15:00,0.027,81.68639044332078,220.04156333025503,9.014,11.072,6.638681086506716
2023-01-15 09:00,0.108,83.14984935888087,136.65228132205243,5.82,13.575,22.096843217245013
2023-01-15 10:00,0.175,77.5682916798675,149.63414371205175,6.511,12.867,36.95318520048199
2023-01-15 11:00,0.212,73.84695042521761,163.53928170167478,6.895,12.481,56.2029964076289
2023-01-15 12:00,0.21,72.34316783206617,178.06867597029463,7.157,11.742,46.77938121522329
2023-01-15 13:00,0.181,73.21261604414107,192.68031889783168,7.319,10.794,32.61470918305239
2023-01-15 14:00,0.115,76.36393918315484,206.79786484288408,7.164,9.759,22.268283041909616
2023-01-15 15:00,0.033,81.4880245200439,220.0447790583414,6.258,9.147,7.012087193422105
2023-01-16 09:00,0.027,83.02273840161511,136.4928840201946,3.115,12.494,6.515650628710638
2023-01-16 10:00,0.047,77.42032335616548,149.49078547642375,3.324,12.451,7.2445736563240235
2023-01-16 11:00,0.073,73.67879085428726,163.41905080376648,3.55,12.567,14.708019424874106
2023-01-16 12:00,0.091,72.1577436672672,177.97892050474923,3.811,12.902,21.380388335182325
2023-01-16 13:00,0.101,73.01517816750652,192.62529218042843,4.023,13.133,22.67163695420714
2023-01-16 14:00,0.093,76.16060669852163,206.77682175673195,3.971,12.983,21.440708444469674
2023-01-16 15:00,0.032,81.28457868480251,220.05304709666223,3.446,12.633,6.9235959569402405
2023-01-17 09:00,0.133,82.88853905032342,136.3324349049763,-0.037,5.177,22.18102030997455
2023-01-17 10:00,0.199,77.265662357722,149.34723796184068,1.134,4.995,37.04794329243238
2023-01-17 11:00,0.223,73.50412984235655,163.29972689758233,2.105,4.766,57.75664712759811
2023-01-17 12:00,0.21,71.96608202996235,177.89132111107597,2.616,4.493,47.389882635403744
2023-01-17 13:00,0.1659999999999999,72.81192683173697,192.57364115481155,2.632,4.451,33.62165175022286
2023-01-17 14:00,0.104,75.95197218000587,206.76015760340783,1.966,4.784,21.67587410638567
2023-01-17 15:00,0.035,81.07601407173999,220.0664058855827,0.207,5.584,6.940801752472643
2023-01-18 09:00,0.1159999999999999,82.74945933211613,136.17102861545584,1.08,7.817,22.036286604634014
2023-01-18 10:00,0.16,77.10490383956474,149.2035868070543,1.957,7.758,35.65133286785741
2023-01-18 11:00,0.2319999999999999,73.32310674047453,163.18138912588824,2.914,7.861,59.714182571075845
2023-01-18 12:00,0.253,71.76826775708217,177.80595180894557,3.613,7.887,51.60431268172336
2023-01-18 13:00,0.199,72.60307839432453,192.5254328948102,3.799,7.689,32.40152262142142
2023-01-18 14:00,0.12,75.73867637999425,206.74792765449243,3.404,7.365,22.160045493236627
2023-01-18 15:00,0.045,80.86445187024385,220.0848940543642,1.935,8.005,7.196075861656528
2023-01-19 09:00,0.095,82.6028619466793,136.00876344321938,0.675,4.302,21.340262383968202
